# fiber x(mm) y(mm) theta(deg) phi(deg) illumination_fraction
1272 68.049908 226.300429 0.957611 73.263650 1.27245e-05
1273 49.464523 315.079480 1.277080 81.077922 1.19623e-05
1274 106.637072 374.292080 1.539109 74.097569 1.12576e-05
1275 1.912118 110.721759 0.454104 89.010624 1.36471e-05
1276 -36.342980 139.812306 0.590971 104.571061 1.34342e-05
1277 89.818691 351.838644 1.442996 75.679184 1.15215e-05
1278 -57.375013 367.273351 1.474877 98.878916 1.14345e-05
1279 -81.105914 352.829533 1.438945 102.945843 1.15328e-05
1280 -58.781363 246.061249 1.022965 103.435538 1.25797e-05
1281 -66.651559 309.225633 1.267161 102.163638 1.19874e-05
1282 32.257520 320.749658 1.290086 84.257122 1.1928e-05
1283 -17.450278 226.949217 0.923383 94.396860 1.27995e-05
1284 0.459916 398.453079 1.572956 89.933866 1.11591e-05
1285 -2.945784 388.194673 1.535518 90.434776 1.12678e-05
1286 96.784784 344.008896 1.421584 74.286380 1.15813e-05
1287 -37.882938 222.682106 0.916528 99.654792 1.28138e-05
1288 56.876606 279.495621 1.148092 78.497524 1.22832e-05
1289 -3.986579 63.225587 0.260383 93.607909 1.38936e-05
1290 -42.993696 323.521405 1.305224 97.569847 1.18886e-05
1291 -10.955774 246.786400 0.999671 92.541906 1.2631e-05
1292 -60.671765 357.154581 1.439835 99.641105 1.15308e-05
1293 20.194368 225.518154 0.918655 84.883010 1.28102e-05
1294 -67.887279 393.439144 1.575869 99.789894 1.11526e-05
1295 41.172062 202.134873 0.838922 78.487138 1.29751e-05
1296 89.466865 379.938775 1.543297 76.749549 1.1246e-05
1297 -0.752152 73.144896 0.300540 90.589154 1.38468e-05
1298 -65.294461 226.231728 0.954289 106.099071 1.27305e-05
1299 -27.146098 197.191519 0.810145 97.838277 1.3034e-05
1300 -28.838968 104.364396 0.444072 105.447050 1.3662e-05
1301 -37.165636 399.910639 1.584533 95.309524 1.11277e-05
1302 -45.280102 258.115034 1.058342 99.949930 1.24973e-05
1303 9.482232 251.037327 1.016053 87.836841 1.25932e-05
1304 -19.789976 365.768591 1.454799 93.096979 1.14895e-05
1305 -67.147753 337.068464 1.370484 101.266459 1.17179e-05
1306 52.678868 325.088517 1.316425 80.795532 1.18588e-05
1307 -17.915464 254.568607 1.031608 94.025598 1.25577e-05
1308 -7.234421 229.078505 0.929589 91.808830 1.2786e-05
1309 -8.100516 284.401651 1.145366 91.631495 1.22909e-05
1310 -10.472231 219.161464 0.890963 92.735694 1.28678e-05
1311 70.770307 263.890266 1.101679 74.987619 1.23956e-05
1312 -39.756115 333.525858 1.341156 96.797555 1.1795e-05
1313 -41.118993 212.763834 0.880235 100.938201 1.28898e-05
1314 26.668643 245.368046 0.998823 83.796967 1.26335e-05
1315 -2.585230 360.052933 1.431625 90.411385 1.15527e-05
1316 62.405260 355.227931 1.433876 80.036141 1.15466e-05
1317 42.257222 146.913280 0.624950 73.952977 1.3377e-05
1318 -16.449897 171.690383 0.703873 95.472883 1.32377e-05
1319 23.956553 207.808921 0.850439 83.423878 1.2952e-05
1320 61.600095 206.448487 0.875252 73.385950 1.29007e-05
1321 58.501042 401.551426 1.599632 81.711034 1.10856e-05
1322 5.164967 120.635737 0.494825 87.548403 1.35867e-05
1323 19.688786 77.448821 0.328234 75.736594 1.38157e-05
1324 47.609188 221.984365 0.921069 77.895098 1.28038e-05
1325 90.277710 323.935554 1.342636 74.427360 1.17912e-05
1326 -43.857229 175.223842 0.736563 104.052020 1.31765e-05
1327 9.080011 278.705682 1.123500 88.134009 1.23416e-05
1328 72.627301 357.450856 1.449054 78.514915 1.15048e-05
1329 -9.780374 396.258347 1.565395 91.413877 1.11826e-05
1330 84.210710 276.042569 1.161103 73.034928 1.22516e-05
1331 21.822906 142.602511 0.590179 81.299350 1.34366e-05
1332 -3.498329 211.359528 0.859182 90.948248 1.29344e-05
1333 92.761627 390.107558 1.582171 76.624339 1.11344e-05
1334 -38.344128 250.309406 1.023919 98.709261 1.25762e-05
1335 -94.560032 340.659134 1.407325 105.513570 1.16186e-05
1336 -73.635914 317.048557 1.301901 103.075380 1.18965e-05
1337 -13.210902 181.607319 0.742403 94.160614 1.31656e-05
1338 42.467416 322.921853 1.302714 82.508032 1.1894e-05
1339 107.015620 346.237635 1.440309 72.824593 1.15294e-05
1340 38.492289 164.594704 0.690052 76.837307 1.32623e-05
1341 6.793939 37.752301 0.157773 79.798195 1.39979e-05
1342 -16.468597 375.890632 1.491577 92.508650 1.13896e-05
1343 11.825370 316.442634 1.268439 87.859869 1.19837e-05
1344 -87.088546 304.944591 1.270236 105.938711 1.19791e-05
1345 16.951157 215.603022 0.878523 85.504535 1.28938e-05
1346 46.214720 305.092322 1.237633 81.386443 1.20622e-05
1347 22.943168 263.090655 1.066251 85.016055 1.24791e-05
1348 -76.413936 279.370989 1.165071 105.297459 1.22428e-05
1349 -50.454994 359.318815 1.441962 97.993124 1.15235e-05
1350 -9.431287 163.872735 0.670382 93.293882 1.32982e-05
1351 -25.594525 114.279447 0.480041 102.623893 1.361e-05
1352 15.380119 122.755501 0.506890 82.858586 1.35687e-05
1353 -60.962896 385.414470 1.542842 98.988288 1.1248e-05
1354 113.566618 366.403003 1.518620 72.779176 1.13151e-05
1355 -63.420709 319.201776 1.301726 101.237486 1.18977e-05
1356 -62.043443 236.145555 0.988428 104.720841 1.26561e-05
1357 28.084803 366.587101 1.459830 85.619040 1.14758e-05
1358 2.987656 231.191333 0.937540 89.259615 1.27685e-05
1359 14.833493 150.406290 0.617952 84.367543 1.33895e-05
1360 -40.492569 389.723533 1.548751 95.931791 1.12308e-05
1361 38.716275 340.783821 1.367800 83.518447 1.17247e-05
1362 26.136988 97.296571 0.413372 74.963496 1.37044e-05
1363 86.558875 341.787115 1.403734 75.788430 1.16286e-05
1364 73.093467 329.525449 1.347357 77.493465 1.17785e-05
1365 23.430178 235.440706 0.958763 84.316850 1.27205e-05
1366 11.606652 140.484188 0.576829 85.277011 1.34579e-05
1367 87.021267 313.917075 1.302915 74.506041 1.18946e-05
1368 -64.331818 375.216455 1.507931 99.728913 1.13445e-05
1369 -72.693219 261.651082 1.095269 105.526624 1.24101e-05
1370 62.884919 327.305066 1.331377 79.124326 1.18206e-05
1371 -68.999680 243.935786 1.025003 105.794087 1.25741e-05
1372 28.277664 162.445188 0.673375 80.125180 1.32923e-05
1373 26.237830 273.055060 1.105931 84.511306 1.23855e-05
1374 44.919776 389.084134 1.548192 83.414356 1.12326e-05
1375 -104.785253 338.540972 1.410486 107.198350 1.16107e-05
1376 -4.534246 90.874247 0.373526 92.856452 1.37564e-05
1377 -26.282832 345.692382 1.381720 94.347807 1.16883e-05
1378 76.817123 311.710305 1.285038 76.156024 1.19409e-05
1379 -23.409406 383.833685 1.522099 93.490056 1.13043e-05
1380 -58.319139 218.442917 0.917366 104.947993 1.28118e-05
1381 -47.149082 369.421191 1.477427 97.273316 1.1428e-05
1382 27.725141 190.096772 0.782461 81.702060 1.30883e-05
1383 5.359524 296.490014 1.191600 88.964401 1.21778e-05
1384 40.632861 229.785672 0.945967 79.972084 1.27505e-05
1385 20.939138 402.887894 1.591068 87.024865 1.11094e-05
1386 29.506910 283.005072 1.145451 84.047686 1.22901e-05
1387 72.266810 385.586525 1.550501 79.384746 1.12251e-05
1388 -7.707660 256.713416 1.037972 91.719753 1.2544e-05
1389 -15.063496 292.206821 1.176460 92.951031 1.22144e-05
1390 -91.328004 350.684961 1.440247 104.597156 1.15292e-05
1391 -4.851356 294.354919 1.183374 90.944224 1.21966e-05
1392 8.624359 306.451478 1.230001 88.387970 1.20815e-05
1393 -32.244813 297.866481 1.203360 96.178357 1.21474e-05
1394 -18.818833 309.985575 1.245196 93.474091 1.20427e-05
1395 -54.101533 377.364357 1.509885 98.158719 1.13386e-05
1396 -38.751065 277.971652 1.130479 97.936258 1.23258e-05
1397 -1.295552 100.792971 0.413598 90.736416 1.3704e-05
1398 -34.148264 204.977959 0.844951 99.458316 1.29631e-05
1399 -48.967547 275.844528 1.128538 100.066205 1.23313e-05
1400 60.561057 261.719832 1.083916 76.971264 1.24369e-05
1401 -2.443214 156.089436 0.638015 90.896758 1.33549e-05
1402 110.286282 356.305359 1.479517 72.801269 1.1423e-05
1403 12.128363 112.841754 0.465315 83.865334 1.36313e-05
1404 -36.923364 371.575155 1.481074 95.674843 1.14181e-05
1405 21.531589 346.474480 1.383416 86.443938 1.16833e-05
1406 -9.567633 367.931085 1.461290 91.489576 1.14704e-05
1407 116.879862 376.602132 1.557889 72.758077 1.12049e-05
1408 13.734395 205.679275 0.838334 86.179701 1.29767e-05
1409 61.069207 234.062429 0.979557 75.376962 1.26758e-05
1410 -70.400413 327.044108 1.336066 102.148269 1.18085e-05
1411 -33.246195 353.569874 1.413256 95.371731 1.16021e-05
1412 63.375854 299.464702 1.228185 78.050777 1.20856e-05
1413 -2.141670 332.137308 1.327051 90.369446 1.18317e-05
1414 -48.563606 248.191642 1.022626 101.071175 1.25795e-05
1415 -43.465837 351.418613 1.409403 97.050920 1.16134e-05
1416 45.481154 156.836169 0.666976 73.828291 1.33037e-05
1417 -37.371601 195.055784 0.808361 100.846112 1.30364e-05
1418 17.510391 187.964384 0.769164 84.677799 1.31148e-05
1419 45.243229 360.883281 1.445171 82.854222 1.15159e-05
1420 -66.158475 281.509122 1.163324 103.225290 1.22463e-05
1421 -16.065079 347.842019 1.387420 92.644326 1.16728e-05
1422 75.918993 367.563928 1.488151 78.329873 1.13985e-05
1423 -62.463000 263.787663 1.093411 103.321852 1.24151e-05
1424 22.354651 114.984544 0.480151 78.998118 1.36089e-05
1425 56.417127 307.267254 1.252234 79.595845 1.20255e-05
1426 -90.831898 322.777020 1.338998 105.717004 1.18005e-05
1427 -80.115969 297.111495 1.234393 105.090856 1.20708e-05
1428 0.654879 370.107981 1.468889 89.898619 1.14508e-05
1429 -21.841001 96.572614 0.406295 102.743707 1.37147e-05
1430 69.369258 347.384750 1.409950 78.707148 1.16124e-05
1431 -61.554226 208.523449 0.883078 106.446121 1.28837e-05
1432 -97.806821 330.652054 1.374693 106.478208 1.17065e-05
1433 31.501074 172.368239 0.714894 79.643231 1.3217e-05
1434 96.393801 372.036835 1.521272 75.474232 1.13067e-05
1435 -32.777606 325.669038 1.308812 95.747293 1.18795e-05
1436 5.689400 92.992915 0.382431 86.498951 1.37457e-05
1437 -19.647476 161.760052 0.665572 96.925258 1.33053e-05
1438 -76.866662 307.072394 1.267995 104.053551 1.19856e-05
1439 74.506467 246.173267 1.039423 73.161107 1.25401e-05
1440 -79.672438 269.434251 1.131667 106.473091 1.23229e-05
1441 -6.232761 173.802333 0.709642 92.053816 1.32266e-05
1442 51.389797 204.284264 0.856248 75.879651 1.29395e-05
1443 16.464775 67.524847 0.285604 76.296803 1.38651e-05
1444 55.158584 391.328727 1.561082 81.976897 1.11953e-05
1445 -11.809476 302.164984 1.214036 92.238145 1.21215e-05
1446 -20.177061 189.407359 0.775957 96.080635 1.31009e-05
1447 65.690320 365.329504 1.472883 79.806507 1.14399e-05
1448 -24.422027 234.725920 0.956363 95.939959 1.2727e-05
1449 -11.356818 274.459534 1.107409 92.369481 1.23814e-05
1450 31.750909 348.630495 1.394379 84.796243 1.16542e-05
1451 7.634607 362.224287 1.439960 88.792555 1.153e-05
1452 -19.135899 134.118977 0.554614 98.120073 1.34941e-05
1453 17.861901 364.394844 1.449343 87.193723 1.15044e-05
1454 -60.182429 329.200347 1.336521 100.360067 1.18073e-05
1455 16.024572 270.905685 1.094562 86.614793 1.24124e-05
1456 37.942694 192.214481 0.797682 78.833506 1.30583e-05
1457 35.019068 358.698837 1.432896 84.423995 1.15495e-05
1458 64.298653 243.998587 1.020399 75.237004 1.25848e-05
1459 3.993606 175.936948 0.717940 88.699662 1.32111e-05
1460 -30.391311 187.276538 0.772952 99.217627 1.31067e-05
1461 -55.504744 255.993603 1.057895 102.233559 1.24974e-05
1462 -50.826381 183.008613 0.773786 105.521395 1.3105e-05
1463 21.283971 170.251296 0.700259 82.874136 1.32441e-05
1464 52.187883 353.004874 1.419637 81.590365 1.15843e-05
1465 93.983093 306.122121 1.281959 72.932898 1.19492e-05
1466 43.368937 267.385300 1.092625 80.787061 1.24168e-05
1467 -13.719624 209.247547 0.852470 93.751313 1.2948e-05
1468 -75.957165 251.728335 1.061774 106.790800 1.24888e-05
1469 6.228416 65.367678 0.269866 84.557129 1.38827e-05
1470 -26.125244 141.926056 0.590372 100.430045 1.34359e-05
1471 -26.669072 169.577917 0.700603 98.937552 1.32425e-05
1472 109.961837 384.520346 1.578350 74.040983 1.11449e-05
1473 29.918124 255.298007 1.038814 83.316050 1.25421e-05
1474 -40.079210 157.515349 0.663904 104.275764 1.33097e-05
1475 -73.136615 289.302612 1.198752 104.187305 1.216e-05
1476 3.571571 27.827792 0.115419 82.686330 1.40347e-05
1477 -84.338657 342.794850 1.405377 103.822093 1.16238e-05
1478 -22.026584 300.011136 1.208001 94.199077 1.21367e-05
1479 31.332174 376.662370 1.497887 85.244872 1.13717e-05
1480 -15.908749 144.039507 0.592818 96.302609 1.34309e-05
1481 50.852018 231.907348 0.961961 77.632083 1.27138e-05
1482 3.508457 203.544717 0.828148 89.012503 1.29977e-05
1483 48.532961 371.001062 1.483869 82.547103 1.14106e-05
1484 80.063707 321.722947 1.324755 76.025293 1.18378e-05
1485 -14.306389 61.138918 0.258084 103.170137 1.38962e-05
1486 -20.018440 394.073081 1.558834 92.908057 1.12017e-05
1487 -15.367582 116.409392 0.481297 97.520316 1.3608e-05
1488 2.119392 286.531589 1.153161 89.576207 1.22723e-05
1489 18.843801 308.587724 1.239883 86.505592 1.2055e-05
1490 -8.335616 108.598792 0.446691 94.389192 1.36581e-05
1491 -18.611842 106.493521 0.443388 99.913443 1.36616e-05
1492 -83.387843 287.171239 1.201163 106.192067 1.21542e-05
1493 29.052757 310.748714 1.251092 84.658785 1.20282e-05
1494 -52.228073 265.914280 1.093072 101.111985 1.24151e-05
1495 31.194626 405.118245 1.601544 85.596840 1.10805e-05
1496 11.069959 168.116966 0.687823 86.232697 1.32662e-05
1497 -5.360618 322.131034 1.289359 90.953377 1.193e-05
1498 -23.026201 355.719534 1.418230 93.703665 1.15899e-05
1499 73.581094 301.681583 1.245078 76.293000 1.20433e-05
1500 -189.485780 302.997971 1.421601 122.020617 1.15801e-05
1501 -138.704658 264.012947 1.198090 117.716119 1.21619e-05
1502 -107.200858 136.945516 0.709642 128.053816 1.32258e-05
1503 -95.754493 189.931987 0.864400 116.755025 1.29242e-05
1504 -137.414649 347.506819 1.482124 111.575333 1.14156e-05
1505 -168.985580 298.456758 1.367800 119.518447 1.17251e-05
1506 -224.456141 264.222351 1.381720 130.347807 1.16877e-05
1507 -86.637320 132.593328 0.647207 123.160855 1.33379e-05
1508 -190.941905 219.800771 1.170925 130.980991 1.22279e-05
1509 -118.852163 231.863605 1.052477 117.139458 1.25111e-05
1510 -144.385582 339.687803 1.465158 113.028102 1.14613e-05
1511 -227.715284 274.248687 1.418230 129.703665 1.15893e-05
1512 -92.524992 180.011707 0.823468 117.202906 1.30056e-05
1513 -154.628901 341.989529 1.488151 114.329873 1.13992e-05
1514 -263.208122 207.742444 1.338998 141.717004 1.18004e-05
1515 -178.804962 328.673123 1.483869 118.547103 1.1411e-05
1516 -90.515317 114.915675 0.598346 128.226347 1.34223e-05
1517 -254.822995 299.258718 1.553252 130.414860 1.12179e-05
1518 -134.092031 161.220629 0.852470 129.751313 1.2946e-05
1519 -265.578264 273.494095 1.509885 134.158719 1.13388e-05
1520 -19.919543 44.459206 0.200330 114.134332 1.39566e-05
1521 -74.736413 213.151425 0.916498 109.321988 1.28132e-05
1522 -116.935921 343.014334 1.440309 108.824593 1.15295e-05
1523 -162.921429 250.747633 1.201144 123.013500 1.21537e-05
1524 -176.433388 262.958247 1.268439 123.859869 1.19835e-05
1525 -47.510666 41.053339 0.258084 139.170137 1.38962e-05
1526 -209.412841 159.005999 1.061774 142.790801 1.24893e-05
1527 -108.633642 229.656133 1.027139 115.315432 1.25695e-05
1528 -84.675068 67.481450 0.444072 141.447050 1.36614e-05
1529 -100.651854 292.903802 1.241990 108.964490 1.20514e-05
1530 -144.304750 163.422452 0.885439 131.445041 1.28791e-05
1531 -194.162002 229.767206 1.208001 130.199077 1.21371e-05
1532 -182.506865 310.777147 1.432896 120.423995 1.15492e-05
1533 -186.681738 265.203338 1.297479 125.142452 1.19092e-05
1534 -148.066725 321.814393 1.409950 114.707148 1.16119e-05
1535 -139.884751 208.666980 1.016053 123.836841 1.25937e-05
1536 -258.568530 281.249850 1.512912 132.594043 1.13303e-05
1537 -217.453331 271.967289 1.387420 128.644326 1.16728e-05
1538 -100.743977 117.105355 0.631433 130.704916 1.33666e-05
1539 -268.847762 283.732534 1.545290 133.457005 1.12405e-05
1540 -152.688755 248.526217 1.172957 121.565603 1.22239e-05
1541 -52.166648 143.693512 0.624950 109.952977 1.33771e-05
1542 -89.860888 142.516241 0.687823 122.232696 1.32662e-05
1543 -279.591527 257.978840 1.506957 137.302302 1.13468e-05
1544 -144.788086 311.779039 1.370734 114.909838 1.17174e-05
1545 -135.264724 106.053825 0.701492 141.901906 1.32411e-05
1546 -147.320828 378.017977 1.599342 111.291813 1.10871e-05
1547 -226.845942 330.429899 1.581511 124.470284 1.11366e-05
1548 -141.104665 329.621450 1.426012 113.174845 1.15673e-05
1549 -130.453443 355.334487 1.499954 110.159629 1.13659e-05
1550 -192.357053 341.178859 1.548192 119.414356 1.12321e-05
1551 -293.202615 270.639138 1.575004 137.291605 1.11553e-05
1552 -146.270216 228.586310 1.094562 122.614793 1.24129e-05
1553 -194.737908 202.106486 1.130479 133.936258 1.23263e-05
1554 -224.004843 292.038787 1.461290 127.489576 1.14711e-05
1555 -178.149229 179.966451 1.023919 134.709261 1.25763e-05
1556 -160.305483 213.141099 1.076386 126.947180 1.2455e-05
1557 -136.682571 198.726422 0.976792 124.519907 1.26824e-05
1558 -143.100682 218.609825 1.055324 123.208518 1.25033e-05
1559 -110.408905 146.872340 0.749031 126.933423 1.3151e-05
1560 -248.278025 278.907606 1.481074 131.674843 1.1418e-05
1561 -269.721165 227.753840 1.405377 139.822093 1.16248e-05
1562 -120.637935 325.160720 1.382201 110.355366 1.16868e-05
1563 -202.389540 166.747973 1.059030 140.515020 1.2495e-05
1564 -215.803348 178.899304 1.129145 140.341531 1.23296e-05
1565 -164.125588 195.419884 1.031608 130.025598 1.25585e-05
1566 -79.060138 167.884755 0.756334 115.216642 1.31383e-05
1567 -88.172418 225.256062 0.979557 111.376962 1.26759e-05
1568 -192.753409 313.083028 1.459830 121.619040 1.14754e-05
1569 -93.723670 124.842921 0.638015 126.896758 1.33547e-05
1570 -98.124476 79.615959 0.517636 140.944914 1.35525e-05
1571 -145.698490 256.278766 1.184928 119.618908 1.21936e-05
1572 -185.770065 320.864490 1.471307 120.069440 1.14447e-05
1573 -106.573861 164.544907 0.798159 122.930670 1.30569e-05
1574 -280.013356 230.028839 1.440247 140.597156 1.15294e-05
1575 -110.975315 119.318134 0.665572 132.925259 1.33059e-05
1576 -80.856359 85.144339 0.481297 133.520316 1.36077e-05
1577 -196.958059 267.445885 1.327051 126.369446 1.183e-05
1578 -147.655049 349.812517 1.504276 112.884495 1.13541e-05
1579 -133.732161 365.488352 1.539109 110.097569 1.12585e-05
1580 -53.919212 60.910843 0.334107 131.515746 1.38075e-05
1581 -224.943742 236.463254 1.305224 133.569848 1.1888e-05
1582 -236.257201 183.312268 1.201163 142.192067 1.21529e-05
1583 -103.900148 302.899874 1.281959 108.932898 1.1949e-05
1584 -187.734804 209.843935 1.133975 131.817092 1.2318e-05
1585 -42.493394 113.924363 0.498260 110.455342 1.35818e-05
1586 -61.839434 173.461342 0.750677 109.621287 1.31501e-05
1587 -130.264370 178.866672 0.898327 126.064966 1.28523e-05
1588 -201.168127 222.026019 1.203360 132.178357 1.2148e-05
1589 -104.317286 275.073154 1.182584 110.768466 1.21997e-05
1590 -94.125855 272.820943 1.161103 109.034928 1.22519e-05
1591 -113.014503 184.390149 0.878523 121.504535 1.28945e-05
1592 -188.348582 182.204472 1.058342 135.949930 1.24969e-05
1593 -122.078929 241.810873 1.092625 116.787061 1.24168e-05
1594 -251.556756 289.005471 1.516974 131.037032 1.13194e-05
1595 -171.132692 187.689566 1.026913 132.358116 1.25701e-05
1596 -110.412229 322.939442 1.361481 108.875436 1.17419e-05
1597 -66.164551 128.195037 0.590179 117.299350 1.34364e-05
1598 -121.503045 269.540231 1.188230 114.264846 1.21855e-05
1599 -195.373545 174.478305 1.057895 138.233559 1.24984e-05
1600 -79.627209 140.324048 0.659104 119.572845 1.33181e-05
1601 -131.725366 271.759170 1.212527 115.860099 1.21245e-05
1602 -231.003811 284.280750 1.454799 129.096979 1.14895e-05
1603 -60.292745 80.781720 0.413598 126.736416 1.37045e-05
