TILEID,NIGHT,FIBER,IMAGING_FLUX_R,IMAGING_FIBERFLUX_R,SPECTRO_FLUX_R,SPECTRO_FIBERFLUX_R
1751,20210514,1368,0.35635048151016235,0.276960551738739,0.36236685308034683,0.28590744708039356
1751,20210514,1369,1.0380414724349976,0.5845967531204224,0.7861087346336676,0.6084193561535867
1751,20210514,1370,0.4082992672920227,0.31760871410369873,0.6493904523401354,0.5123690668963666
1751,20210514,1371,0.6811648607254028,0.5302860140800476,0.8019378607349292,0.632728972119859
1751,20210514,1372,0.3530074656009674,0.2749072313308716,0.4548289465263033,0.3588600388092532
1751,20210514,1373,10.093987464904785,7.857316493988037,8.350354651051802,6.58842981967987
1751,20210514,1374,0.6547623872756958,0.5089337825775146,0.0,0.0
1751,20210514,1375,6.990841865539551,1.6586271524429321,2.1779354586952344,1.5863740473159238
1751,20210514,1376,1.394622802734375,1.0856691598892212,1.3635112266961331,1.0758103578632487
1751,20210514,1377,14.045022964477539,4.983996868133545,6.351175416158309,4.712395962678604
1751,20210514,1378,21.593908309936523,6.9502272605896,9.421115973200308,7.019404965016926
1751,20210514,1379,0.6592476963996887,0.4377498924732208,0.5095230759861057,0.3978902328010557
1751,20210514,1380,6.287437915802002,4.078800678253174,5.515778675092776,4.2988190730048235
1751,20210514,1381,0.30466797947883606,0.23692122101783752,0.43551651838283645,0.3436225330040578
1751,20210514,1382,0.798599362373352,0.3414233326911926,0.5468085422141253,0.4166301491964901
1751,20210514,1383,0.8854376077651978,0.5784739255905151,0.8616850332219199,0.6707337286255195
1751,20210514,1384,19.176048278808594,6.180347442626953,8.218507360235321,6.130639587591954
1751,20210514,1385,0.6455379724502563,0.32459333539009094,0.5761900068335671,0.44319113173303715
1751,20210514,1386,1.3496407270431519,1.0491365194320679,1.4002902299294224,1.1048289914143141
1751,20210514,1387,3.853402614593506,1.52201509475708,1.8901550386144976,1.4208484367764322
1751,20210514,1388,0.5854997038841248,0.33326783776283264,0.5083495986563926,0.3935317730449214
1751,20210514,1389,0.6929211616516113,0.5396337509155273,0.7052573221430253,0.5564480271708468
1751,20210514,1390,1.6684916019439697,0.6519953012466431,0.0,0.0
1751,20210514,1391,1.0001556873321533,0.35413578152656555,0.5122684324068559,0.3799779321254428
1751,20210514,1392,16.086706161499023,12.512765884399414,12.776169707824312,10.08039789947338
1751,20210514,1394,5.304636478424072,2.6379454135894775,3.8065900570392475,2.915539876057441
1751,20210514,1395,3.592939853668213,2.7991204261779785,6.411371424887519,5.058572054236251
1751,20210514,1396,1.003531575202942,0.7813491821289062,0.8618307690420467,0.6799844767741747
1751,20210514,1397,0.3376529812812805,0.23408329486846924,0.3064377454383474,0.23975136877094474
1751,20210514,1399,0.46966275572776794,0.2822954058647156,0.44212988387851104,0.343716867707761
1751,20210514,1400,0.3886353075504303,0.23408082127571106,0.2670863359258189,0.2091546977634138
1751,20210514,1401,0.28659766912460327,0.22296832501888275,0.34516503849136004,0.272335215369683
1751,20210514,1402,0.7237507700920105,0.46952196955680847,0.6957957696900416,0.545929228633744
1751,20210514,1404,1.4687777757644653,0.5499478578567505,0.9535625374518709,0.7298755642503004
1751,20210514,1405,3.0241148471832275,0.0,2.744489229855911,2.172901096378426
1751,20210514,1406,0.8615187406539917,0.35163354873657227,0.3871927103303113,0.29925653867035257
1751,20210514,1407,16.280057907104492,4.953397750854492,6.481596078786849,4.93416162297954
1751,20210514,1408,1.087195873260498,0.8469473719596863,1.2344394153024023,0.9739726986735951
1751,20210514,1409,4.871909141540527,3.7940547466278076,4.407735671553758,3.4777034448559143
1751,20210514,1410,11.000174522399902,8.563450813293457,13.245514632931473,10.45071104538293
1751,20210514,1411,1.4230186939239502,0.485031396150589,0.5656495603944514,0.43067554673113706
1751,20210514,1412,0.9958297610282898,0.0,0.884008624726243,0.6997538440013521
1751,20210514,1413,1.2002830505371094,0.5215661525726318,0.79213595863476,0.6082613870224457
1751,20210514,1414,4.816868782043457,3.745905637741089,4.468974210068387,3.5260206517439565
1751,20210514,1415,0.24469025433063507,0.19037875533103943,0.3304819073710858,0.26075022491578664
1751,20210514,1416,8.93328857421875,6.957258701324463,8.514322997746552,6.717800845222028
1751,20210514,1417,0.8035026788711548,0.0,0.8462540132190555,0.6693675036886785
1751,20210514,1418,2.189879894256592,1.705609679222107,1.9193444903265864,1.5143628028676763
1751,20210514,1419,0.7114362716674805,0.47850653529167175,0.538955964490562,0.4236872247529418
1751,20210514,1420,0.6330420970916748,0.3854081630706787,0.40669161605262827,0.31770704306139197
1751,20210514,1421,0.5595666766166687,0.3586134612560272,0.4030593351882615,0.3162651868716141
1751,20210514,1423,0.5192911624908447,0.31373175978660583,0.43491524062414466,0.3398988630685161
1751,20210514,1425,0.46014517545700073,0.31079331040382385,0.44599852957426894,0.3503225882849004
1751,20210514,1426,1.7438256740570068,1.3575478792190552,1.7211785074255803,1.3580098423587825
1751,20210514,1427,0.39049217104911804,0.3037835359573364,0.3343330044277693,0.2637887404935099
1751,20210514,1428,0.9493244886398315,0.7393048405647278,1.0432829034495925,0.8231502108217283
1751,20210514,1429,3.0736212730407715,2.390097141265869,2.6627452181627085,2.1009059771303766
1751,20210514,1430,11.035706520080566,1.6898285150527954,2.1247028070923935,1.6035048261534242
1751,20210514,1431,0.4348432421684265,0.338002473115921,0.4057522881910002,0.3201385553826991
1751,20210514,1432,0.6255001425743103,0.24851393699645996,0.46242179786853904,0.35506421846860087
1751,20210514,1434,1.3303142786026,1.034049153327942,1.105993222404091,0.8726286524768275
1751,20210514,1435,339.6496887207031,262.7040710449219,339.61225244989333,267.9540671829658
1751,20210514,1436,0.8872628808021545,0.6912155151367188,1.0575791197494209,0.8344299254822929
1751,20210514,1438,0.6344515085220337,0.381857305765152,0.4721348264277344,0.3680447984426569
1751,20210514,1439,2.918267011642456,2.2714388370513916,3.0306303925943174,2.391167379756916
1751,20210514,1440,1.3126636743545532,0.5359082818031311,0.6568248951928144,0.5066115549174747
1751,20210514,1441,1.1163954734802246,0.792366623878479,0.9859896265584991,0.7753256085424968
1751,20210514,1442,0.5650963187217712,0.3572961688041687,0.46586974683587445,0.3638955660973437
1751,20210514,1443,20.624404907226562,5.096505641937256,6.866546833146273,5.165009689435837
1751,20210514,1444,0.8595938682556152,0.44208669662475586,0.6349568938000614,0.4945761465523556
1751,20210514,1445,15.247154235839844,3.4731879234313965,4.510450994945595,3.409497700137704
1751,20210514,1446,0.35710981488227844,0.2777154743671417,0.4060312175793812,0.3203586306701317
1751,20210514,1447,1.3574734926223755,0.9091237783432007,1.1393291722509638,0.8946038075533058
1751,20210514,1448,1.4010251760482788,0.2994742691516876,0.44218421424848287,0.33046387280140177
1751,20210514,1449,0.7496935725212097,0.5838401913642883,0.8038050287311946,0.6342021676689125
1751,20210514,1450,0.7771810293197632,0.6048474311828613,0.8240425468162635,0.6501695694380318
1751,20210514,1452,0.6067140698432922,0.47175127267837524,0.6711406208135274,0.5295299498218731
1751,20210514,1453,2.8917641639709473,0.0,3.2581856435796026,2.5825475275148397
1751,20210514,1454,0.2907407581806183,0.22648084163665771,0.2919201693093967,0.23032501358511395
1751,20210514,1455,0.3988630771636963,0.22839362919330597,0.32454477180620994,0.25095089615816263
1751,20210514,1457,25.022165298461914,19.47586441040039,21.442656123833782,16.91825568170485
1751,20210514,1458,5.399341583251953,4.204832077026367,5.064345469926494,3.995768575772003
1751,20210514,1459,0.45822805166244507,0.24442966282367706,0.3475254536709606,0.26972578119946516
1751,20210514,1462,0.49971282482147217,0.38853520154953003,0.6161723278257077,0.4861599666544833
1751,20210514,1463,0.8298379182815552,0.6449545621871948,0.5190044862564321,0.4094945396563249
1751,20210514,1464,0.5277268290519714,0.30168771743774414,0.49545855075817974,0.38516562894989315
1751,20210514,1465,0.4458235204219818,0.28270938992500305,0.3719238169581457,0.2905016962905104
1751,20210514,1466,0.7092970013618469,0.5521852374076843,0.7371266164615945,0.5815929003881979
1751,20210514,1467,1.8482335805892944,1.4393384456634521,1.4269987445289485,1.12590200943334
1751,20210514,1468,0.7068262100219727,0.0,1.462589307367495,1.158277047532573
1751,20210514,1469,0.7638094425201416,0.5949172377586365,0.7548332379404132,0.5955634247349859
1751,20210514,1471,0.48479166626930237,0.2547164261341095,0.37105309223066546,0.2874646885907146
1751,20210514,1472,0.5399720668792725,0.420428603887558,0.658085436190551,0.5192294091543447
1751,20210514,1473,5.898101806640625,4.59184455871582,6.108727137171081,4.819785711227981
1751,20210514,1474,6.092770576477051,1.9086445569992065,2.490210675494098,1.8351989358209102
1751,20210514,1476,3.924436330795288,0.0,3.8966475068565773,3.0885070759242303
1751,20210514,1477,5.037720203399658,0.9959670305252075,1.3565621504661547,0.999222402211487
1751,20210514,1478,0.7332956194877625,0.5711504817008972,0.7952189906833645,0.6274277836491745
1751,20210514,1479,0.6207192540168762,0.4834021329879761,0.6205175329465236,0.48958833349480696
1751,20210514,1480,9.627224922180176,7.486641883850098,10.151691777742862,8.009684812639115
1751,20210514,1481,0.7373679280281067,0.0,0.83805594875861,0.6648048186987323
1751,20210514,1482,1.313071608543396,1.02065908908844,1.417739124686398,1.1185961693775677
1751,20210514,1484,1.0720022916793823,0.834160566329956,1.1517078493370894,0.9086974931269632
1751,20210514,1485,71.61305236816406,55.556175231933594,67.43312907347526,53.204738838971956
1751,20210514,1487,1.7280993461608887,1.3419677019119263,1.6835949447748846,1.3283564114273836
1751,20210514,1488,0.5289447903633118,0.4118417799472809,0.6629645804133645,0.5230790539461444
1751,20210514,1489,0.6619347333908081,0.5145790576934814,0.6595736381625773,0.5204036005102733
1751,20210514,1490,4.677408695220947,3.6436703205108643,5.947116706676429,4.6922750815677015
1751,20210514,1491,0.9700112342834473,0.7554745078086853,1.1640880542323608,0.9184654747893325
1751,20210514,1492,35.30585861206055,7.632907390594482,10.07483576546524,7.290854803360427
1751,20210514,1493,1.1463377475738525,0.8914473652839661,2.261636269255102,1.784431016442275
1751,20210514,1494,0.8878342509269714,0.6913014650344849,0.7875176876016589,0.6213514555177087
1751,20210514,1495,1.1696616411209106,0.41793879866600037,0.6444083515218281,0.4909256797240222
1751,20210514,1496,8.770343780517578,2.6894612312316895,3.6476937062574666,2.737184211944996
1751,20210514,1498,1.2452551126480103,0.9698284864425659,1.669372140933763,1.3171346191967386
1751,20210514,1499,2.5006072521209717,1.9477049112319946,1.9850941118421135,1.5662392542434271
1751,20210514,1500,0.6312140226364136,0.4909791648387909,0.6524741912374404,0.5148021368863405
1751,20210514,1501,0.6647039651870728,0.517367422580719,0.6020764129423966,0.47503828981155083
1751,20210514,1502,1.4939086437225342,1.1628491878509521,1.4612288453066677,1.1529095589469607
1751,20210514,1504,0.4402511715888977,0.263979434967041,0.351223864369672,0.27481718102368147
1751,20210514,1505,0.9949211478233337,0.38349100947380066,0.48913015551220196,0.37841745680140076
1751,20210514,1506,0.340229332447052,0.2646099030971527,0.4180702892299474,0.3298574582024284
1751,20210514,1507,0.5760998725891113,0.32213205099105835,0.5123394159063057,0.40014624792651815
1751,20210514,1508,3.6907718181610107,2.875142812728882,3.9401885747772587,3.1088087854992565
1751,20210514,1509,0.5259160995483398,0.30519700050354004,0.43510907078149014,0.3401943969326802
1751,20210514,1510,2.1910011768341064,0.8868083357810974,1.1197891596143719,0.8435377067781861
1751,20210514,1511,0.943588376045227,0.733352780342102,0.8901595693783195,0.702335900239494
1751,20210514,1512,29.024822235107422,7.786719799041748,11.038888912293285,8.281264466950132
1751,20210514,1513,0.6274027228355408,0.0,0.7236306594411038,0.573142624161256
1751,20210514,1514,0.45079585909843445,0.35098016262054443,0.6136414880671798,0.4841631340850047
1751,20210514,1515,0.44040584564208984,0.2627507746219635,0.31365756521789057,0.2446524478868484
1751,20210514,1516,1.5687693357467651,0.3538879156112671,0.6411300320627004,0.49148857375371585
1751,20210514,1517,1.519282579421997,0.6503063440322876,1.0017061443997586,0.7749101526305112
1751,20210514,1518,2.9745965003967285,2.3170065879821777,4.212876475384345,3.3239595390782473
1751,20210514,1521,1.0738190412521362,0.8362424969673157,1.0898367988167779,0.8598812342664375
1751,20210514,1522,0.8114567399024963,0.0,0.9047642187866584,0.7156538403797996
1751,20210514,1523,13.227795600891113,4.307327747344971,5.958743090673373,4.5443035794001725
1751,20210514,1524,0.4554159939289093,0.27178120613098145,0.32339385851712993,0.2530758599113028
1751,20210514,1525,4.669631481170654,3.6220271587371826,4.48432178714389,3.5381298900565286
1751,20210514,1526,0.7400422692298889,0.3191983699798584,0.530872495476958,0.41244658573997195
1751,20210514,1527,1.422847867012024,1.1059622764587402,1.2259816589730057,0.9672995289297013
1751,20210514,1529,4.019630432128906,0.0,4.08945002289372,3.2367078231797315
1751,20210514,1530,14.711380004882812,2.0270369052886963,2.569041306520503,1.939394018504379
1751,20210514,1531,0.3402468264102936,0.2650177776813507,0.3876811200524572,0.30588040372138864
1751,20210514,1532,0.9004279375076294,0.34631890058517456,0.7142108303822822,0.5471798047828466
1751,20210514,1533,0.710748553276062,0.5528275370597839,1.0850577671370754,0.8561105782711522
1751,20210514,1534,1.2283459901809692,0.6554040908813477,0.9791642216219532,0.7634068515257753
1751,20210514,1535,1.6386637687683105,1.2763335704803467,1.9202759080833847,1.51509769147779
1751,20210514,1536,1.7340530157089233,0.7709808349609375,1.0612174838482118,0.8132831630782911
1751,20210514,1537,0.9092102646827698,0.7079973816871643,0.9327272577986975,0.7359218064031722
1751,20210514,1538,2.4842143058776855,0.9312009811401367,1.203592703276852,0.9230310740864672
1751,20210514,1539,0.6713805198669434,0.2836363911628723,0.4868930532613527,0.3745984498824227
1751,20210514,1540,2.5166327953338623,0.907400369644165,1.071833304336559,0.8145818393782109
1751,20210514,1541,5.5423102378845215,4.307820796966553,4.446177956510106,3.5080344076864725
1751,20210514,1542,1.530683994293213,0.5096016526222229,0.6819785690213264,0.5232910076884502
1751,20210514,1543,0.7591524124145508,0.5004786252975464,0.7023725058877132,0.5512901939429772
1751,20210514,1544,2.7335259914398193,1.0485317707061768,1.5387358543340561,1.1814016200093926
1751,20210514,1545,2.776742935180664,2.1612653732299805,3.845897723480512,3.034413303826123
1751,20210514,1546,0.5404051542282104,0.278476357460022,0.5269618912023664,0.4083538346545618
1751,20210514,1547,0.41451141238212585,0.26196029782295227,0.4065509389323205,0.3191499859444624
1751,20210514,1548,1.9201407432556152,1.4951024055480957,1.762650146895426,1.390730965900491
1751,20210514,1549,1.5116794109344482,1.1773093938827515,1.7457798869514216,1.377420330804671
1751,20210514,1550,8.905827522277832,3.502296209335327,5.063265369077774,3.858434437938837
1751,20210514,1551,0.6371042132377625,0.4955206513404846,0.8263996609327933,0.6520293324759737
1751,20210514,1552,0.4857654273509979,0.2671701908111572,0.3750437435882437,0.2906422635655531
1751,20210514,1553,5.145584583282471,1.3274409770965576,1.916974456926802,1.4428924297283292
1751,20210514,1556,0.8877565860748291,0.3847826421260834,0.687354160861821,0.5304337631751997
1751,20210514,1557,10.726469039916992,8.324018478393555,10.68607661540204,8.431314449552207
1751,20210514,1558,5.167244911193848,2.5878922939300537,3.7336169102549586,2.8952891365088194
1751,20210514,1559,0.938109278678894,0.7303584814071655,0.8349371609910312,0.6587654200219235
1751,20210514,1560,1.990924596786499,0.6115509867668152,0.8772705594146605,0.6628562745980717
1751,20210514,1562,1.2101705074310303,0.5229114294052124,0.659860506589488,0.4939691306576391
1751,20210514,1564,5.2924299240112305,1.173110842704773,1.41087008805991,1.0545598268204384
1751,20210514,1566,3.168100357055664,2.4637813568115234,4.261202474108454,3.3620887520715694
1751,20210514,1568,0.5270432233810425,0.3357250690460205,0.5739196444206529,0.4487986644446731
1751,20210514,1571,1.656658411026001,0.5543667078018188,0.7467494426299627,0.5645680972646742
1751,20210514,1572,0.7807020545005798,0.0,0.7734496598620614,0.6122415178235152
1751,20210514,1573,3.7874908447265625,1.363360047340393,1.94679803181963,1.49235496004983
1751,20210514,1574,0.7278969883918762,0.566048800945282,0.7413834758204444,0.5849515624223305
1751,20210514,1575,1.0680735111236572,0.6527064442634583,1.0573373632731489,0.823244539233967
1751,20210514,1576,0.6571334600448608,0.37108463048934937,0.6313697288561456,0.48942575701791496
1751,20210514,1578,28.481473922729492,22.155473709106445,29.296496124582497,23.114935442295586
1751,20210514,1579,1.1804090738296509,0.9190487265586853,1.1286894042681883,0.8905359399676004
1751,20210514,1580,1.3306955099105835,1.034801959991455,1.1618900753940626,0.9167312694859151
1751,20210514,1581,0.6347224116325378,0.49358972907066345,0.8251085063162498,0.6510106114835209
1751,20210514,1582,2.099642038345337,1.6350845098495483,2.216984510079462,1.7492007784526948
1751,20210514,1583,0.4465564787387848,0.29762139916419983,0.5100353337856308,0.39926706721050914
1751,20210514,1584,1.9182261228561401,1.4914919137954712,3.0728761458568585,2.424499279081061
1751,20210514,1585,1.3634378910064697,1.0616486072540283,1.142106218128276,0.9011218061032095
1751,20210514,1586,42.8648681640625,33.361732482910156,46.004969836999784,36.29792120139282
1751,20210514,1587,42.60434341430664,33.09977722167969,40.70946249563407,32.119765909055275
1751,20210514,1589,0.6421133875846863,0.2963416278362274,0.4379384928845895,0.33851917596348813
1751,20210514,1590,1.0310214757919312,0.8023864030838013,1.104426836277002,0.8713927738225544
1751,20210514,1591,14.768908500671387,11.499260902404785,17.374688684691826,13.708629372221848
1751,20210514,1592,0.609869658946991,0.47417038679122925,0.566426409407904,0.44691043702283617
1751,20210514,1593,0.5641167759895325,0.37947309017181396,0.5534554210948439,0.43434682186707163
1751,20210514,1594,3.9173808097839355,1.4324877262115479,2.0439465865836812,1.5535770191547706
1751,20210514,1599,0.6064272522926331,0.3884652853012085,0.5199757554666099,0.40632862331121167
1751,20210514,1600,1.4710124731063843,1.1443030834197998,1.727983229222311,1.363378767856403
1751,20210514,1602,1.0476876497268677,0.48321732878685,0.7842936891626595,0.5979297797580524
1751,20210514,1603,0.9898374676704407,0.7697303295135498,1.1391578206056092,0.8987955204578255
1751,20210514,1604,0.334280788898468,0.25985780358314514,0.3043508919938974,0.240132853783185
1751,20210514,1606,0.4938833713531494,0.2954292893409729,0.44198692808354884,0.34236478941830195
1751,20210514,1607,6.088861465454102,1.7723811864852905,2.3479067226171897,1.6943802734886022
1751,20210514,1608,8.27114486694336,6.442960739135742,7.0948939049166695,5.597871290979251
1751,20210514,1611,1.836966633796692,0.7450821995735168,0.8519894585840588,0.6385322305727364
1751,20210514,1612,4.278073310852051,0.0,4.348789872053082,3.4506684053525762
1751,20210514,1613,0.4145657420158386,0.2607336640357971,0.47223153904083104,0.3651383427489836
1751,20210514,1615,0.7844046950340271,0.6100644469261169,0.9157589965858567,0.7225338483062408
1751,20210514,1616,0.35319575667381287,0.27490219473838806,0.526086867038624,0.4150825380934742
1751,20210514,1617,0.4207911193370819,0.24724578857421875,0.5301288873406771,0.4113171017613172
1751,20210514,1618,0.37242114543914795,0.289561927318573,0.6245452028389944,0.49276616503996645
1751,20210514,1620,0.1878507435321808,0.1273098587989807,0.30344093626456436,0.23653434288053116
1751,20210514,1622,0.7104455828666687,0.46234822273254395,0.6899168651266799,0.5379609495257867
1751,20210514,1623,13.39734935760498,10.413524627685547,14.957375891493921,11.801369578388702
1751,20210514,1624,0.7648104429244995,0.4560457766056061,0.7935489433984185,0.6128012357105187
1751,20210514,1625,5.38471794128418,4.1881422996521,3.8416386570319006,3.0310529003981688
1751,20210514,1626,0.34389442205429077,0.2669040262699127,0.4222518776144711,0.3331567314378176
1751,20210514,1627,28.055953979492188,21.806203842163086,27.233200276665595,21.48699501828915
1751,20210514,1628,0.5888943076133728,0.28425219655036926,0.44008594708658433,0.33550812762905147
1751,20210514,1629,0.27888908982276917,0.2170650213956833,0.2425355777587949,0.19136057085168912
1751,20210514,1630,0.6684132218360901,0.5205380916595459,0.6927478732293593,0.5465780719779644
1751,20210514,1631,0.9891539812088013,0.45856454968452454,0.5565936013848245,0.4230645150176362
1751,20210514,1632,0.3409132957458496,0.26515108346939087,0.4821606381402967,0.38042474349269395
1751,20210514,1633,1.1342288255691528,0.8831459879875183,1.0296650875987452,0.8124057541154097
1751,20210514,1634,1.1567611694335938,0.5252112746238708,0.7128256238244924,0.5409985477580727
1751,20210514,1635,0.4547386169433594,0.2878713607788086,0.4416064720045734,0.343840540546441
1751,20210514,1636,6.875085830688477,1.4689809083938599,2.263711607967872,1.6589888215272037
1751,20210514,1637,0.6425189971923828,0.0,0.4318891455158819,0.3424570237927348
1751,20210514,1640,0.421111524105072,0.28903743624687195,0.45128284020598564,0.35280744466267855
1751,20210514,1643,0.34341129660606384,0.2674205005168915,0.4483224351285384,0.35372640131641675
1751,20210514,1646,9.69290542602539,7.531449317932129,8.587898289038229,6.775851750051161
1751,20210514,1647,6.080240249633789,4.275607109069824,42.86580951792069,33.260168804522586
1751,20210514,1648,0.6752448081970215,0.4100687503814697,0.8689984429761575,0.6744427701077974
1751,20210514,1650,0.8096121549606323,0.5475180745124817,0.7183839062413101,0.5634189569926693
1751,20210514,1652,0.7450915575027466,0.3147519528865814,0.5437593043748375,0.41308197252169443
1751,20210514,1653,0.7520646452903748,0.5175829529762268,0.5705255438888922,0.44746489141237006
1751,20210514,1654,0.9201622009277344,0.7165343165397644,0.8358271810788257,0.6594676458711933
1751,20210514,1655,0.5447658896446228,0.34973713755607605,0.49054690938505685,0.3833931002018081
1751,20210514,1656,4.748127460479736,3.685055732727051,4.391148487717444,3.464616156809062
1751,20210514,1657,0.728434681892395,0.5667726993560791,0.7619160924106388,0.6011517969119939
1751,20210514,1658,0.48574286699295044,0.2697947025299072,0.41869176901460514,0.3251678915598988
1751,20210514,1659,0.8938935995101929,0.6960887908935547,0.2576471848078212,0.2032836288133709
1751,20210514,1661,13.568742752075195,10.565524101257324,14.75716644594473,11.643404325850389
1751,20210514,1662,1.1534210443496704,0.46163827180862427,0.5982994343623621,0.44901134843253687
1751,20210514,1663,0.6411585211753845,0.40324386954307556,0.5392733462043411,0.42101703573180216
1751,20210514,1664,0.8889687657356262,0.0,1.0519972431891373,0.8333965299872981
1751,20210514,1665,0.562279224395752,0.3645284175872803,0.4608760828428378,0.3603245385800381
1751,20210514,1666,3.6783323287963867,2.8565430641174316,3.7822773454487515,2.984216825559064
1751,20210514,1667,18.906848907470703,14.721139907836914,21.64707787783729,17.079544445613617
1751,20210514,1668,2.7197887897491455,2.1144325733184814,2.968202330857524,2.341911639046586
1751,20210514,1669,0.4863758385181427,0.30459582805633545,0.5338359151882045,0.41652277229147305
1751,20210514,1670,0.7482824325561523,0.3676093518733978,0.5834797599560498,0.4484473675679008
1751,20210514,1671,2.581735134124756,2.0111658573150635,3.137191950279278,2.4752444487703498
1751,20210514,1672,0.591539740562439,0.46076837182044983,0.6689349277970972,0.5277896580319096
1751,20210514,1673,1.0235366821289062,0.7957326173782349,1.063216602147363,0.8388778990942692
1751,20210514,1674,1.7214748859405518,0.9883490204811096,2.8955858718332226,2.241840763891515
1751,20210514,1675,1.1345871686935425,0.8835033178329468,1.4594451629673182,1.1515022335812137
1751,20210514,1676,1.1300185918807983,0.5506410002708435,0.5822445549958599,0.44622385838607365
1751,20210514,1678,0.32214242219924927,0.2508132755756378,0.27621899444543263,0.21793678661744628
1751,20210514,1680,1.2131855487823486,0.5876320004463196,0.8280525665243148,0.6323130556286297
1751,20210514,1681,7.953753471374512,0.0,8.157974537210826,6.436641909859341
1751,20210514,1682,2.3219335079193115,0.9665853977203369,1.3965563726234995,1.0587007176476408
1751,20210514,1684,3.875065565109253,1.4431565999984741,2.0135852047568803,1.5297565609576944
1751,20210514,1686,3.526381492614746,2.741251230239868,2.8283074544972635,2.2315345815983405
1751,20210514,1687,38.097843170166016,8.555374145507812,11.425977385277923,8.422006663813821
1751,20210514,1688,2.425367832183838,1.8887012004852295,2.54499985886261,2.0080048886425987
1751,20210514,1689,55.343631744384766,42.94004440307617,58.14428426347101,45.87584028387862
1751,20210514,1690,1.819342017173767,0.0,1.650192328301997,1.3074459787782797
1751,20210514,1691,1.0583032369613647,0.48712843656539917,0.5623645321448782,0.4306402991967
1751,20210514,1692,1.5127432346343994,0.5425453782081604,0.829153039799198,0.6243885565613753
1751,20210514,1693,0.6432865858078003,0.5008620023727417,0.6084151307111368,0.48003953813108685
1751,20210514,1694,0.4668999910354614,0.3636952042579651,0.48347289345776256,0.38146011293817456
1751,20210514,1695,0.9941046833992004,0.3950001895427704,0.5195028707831951,0.39671230508416444
1751,20210514,1696,0.5172490477561951,0.32063326239585876,0.38124212603754876,0.297483512619664
1751,20210514,1697,0.506699800491333,0.2633397877216339,0.32975771138365045,0.2513049502017286
1751,20210514,1698,0.7895821928977966,0.6150065660476685,1.0325464412812722,0.8146791421709235
1751,20210514,1699,1.5671278238296509,0.7431103587150574,0.8448730045384538,0.6456231416084329
1751,20210514,1700,0.86691814661026,0.358343243598938,0.5580328660730307,0.428620990619628
1751,20210514,1701,3.0848002433776855,2.4018564224243164,2.7929679824675997,2.203651738166936
1751,20210514,1702,0.49378398060798645,0.34926947951316833,0.3492606496269119,0.2748859072960295
1751,20210514,1703,2.618778944015503,2.03379487991333,8.650745124346168,6.825437903109124
1751,20210514,1706,0.741261899471283,0.5765119194984436,0.6734802417499282,0.5313759107406931
1751,20210514,1707,5.815970420837402,4.517208099365234,6.65110509213475,5.2477219176943155
1751,20210514,1708,0.5362774133682251,0.31460466980934143,0.4530106138942943,0.35427059777977205
1751,20210514,1709,0.5819219946861267,0.3343157172203064,0.4502230944950289,0.35074857992791614
1751,20210514,1710,2.5351803302764893,1.256357192993164,1.716992675330513,1.322531352666519
1751,20210514,1711,4.395118713378906,3.419361114501953,4.619270176990922,3.6446041696458362
1751,20210514,1713,19.55473518371582,15.216325759887695,20.059128702954965,15.826652546631463
1751,20210514,1714,29.2276611328125,22.714128494262695,30.38548925938105,23.974151025651643
1751,20210514,1715,8.600356101989746,2.0836050510406494,2.657929010698504,2.0164964420700917
1751,20210514,1716,0.15489768981933594,0.12063126266002655,0.3010871540183818,0.23755776452050317
1751,20210514,1717,4.665527820587158,3.6294004917144775,4.789817389358372,3.779165920203755
1751,20210514,1718,1.4637595415115356,1.1400411128997803,1.3843667546388316,1.092265369410038
1751,20210514,1720,2.401669502258301,1.8696115016937256,2.505100403114749,1.9765242180575364
1751,20210514,1721,6.544607639312744,0.0,6.317923235938802,4.984841433155713
1751,20210514,1722,0.9468531012535095,0.7374776005744934,0.4473484800153406,0.3529579507321037
1751,20210514,1723,2.7785563468933105,2.1630194187164307,2.8986188959827,2.2870103089303497
1751,20210514,1724,1.3020743131637573,0.3783120810985565,0.49649681817811653,0.3720087450711973
1751,20210514,1725,0.0,0.0,7.209483780054453,5.710334871549546
1751,20210514,1726,2.0323753356933594,0.4594488739967346,1.3674339494012988,1.0217942979825716
1751,20210514,1727,0.3713391125202179,0.239143505692482,0.3621441792482863,0.28358185439146283
1751,20210514,1728,1.2295883893966675,0.9575448632240295,1.1252193415921936,0.8877980605162406
1751,20210514,1729,0.4946788549423218,0.3845449686050415,0.47199875959535564,0.3724070213207355
1751,20210514,1730,0.48908907175064087,0.34806424379348755,0.6091225699116177,0.4795226406065531
1751,20210514,1731,6.215656757354736,2.2496304512023926,3.003949933287873,2.23929431912218
1751,20210514,1732,0.3355911374092102,0.2614167630672455,0.2727145827316893,0.21517180577530282
1751,20210514,1733,6.53530216217041,2.20751690864563,3.0547287617697547,2.291403876390609
1751,20210514,1735,0.3363993763923645,0.24421711266040802,0.20514244201751625,0.16156341213873263
1751,20210514,1737,0.7547297477722168,0.5866970419883728,0.8007710106924057,0.6318083274363079
1751,20210514,1738,0.35103532671928406,0.27331456542015076,0.4934917822893728,0.38936501622631503
1751,20210514,1739,0.6289225220680237,0.4373500347137451,0.6540909232967264,0.5136813231732597
