expid,mjd,fiber,wavelength,emission_line_coeff,continuum_coeff,x,y,xsig,ysig
55291,58922.22645958,100,3620.379598358972,-0.0011660646369286987,-0.002300281956198691,903.455782801831,114.04479282201896,1.0378697757593651,1.145045511639434
55292,58922.22727953,100,3620.379598358972,-0.00030851997809644427,-0.003471079374083641,903.4204290492995,114.04773542578164,1.0303204364484975,1.1492099920703156
55293,58922.22810238,100,3620.379598358972,0.002211225355486235,0.0008266951194695338,903.422490440686,114.06302470516357,1.0438537571666737,1.1471074754128043
55492,58923.56230229,100,3620.379598358972,-0.010530218196489471,-0.005608533913168623,903.3334465210813,114.06067830962388,1.0218991456943982,1.1255216154719199
55493,58923.5631267,100,3620.379598358972,-0.005097886259130879,-0.00030061235011302756,903.3294787423708,114.03176837824412,1.0359455024848299,1.1293781846440887
55494,58923.56395585,100,3620.379598358972,-0.0037517681071170816,-0.0037090475770296116,903.345420287662,114.0389989155708,1.0239157674238464,1.135440792686773
55495,58923.5649465,100,3620.379598358972,-0.0010253490572589286,-0.0025914560939074294,903.3092763245469,114.04136037613716,1.0336768562510878,1.1464498557037133
55496,58923.56577204,100,3620.379598358972,-0.0014294746941890812,-0.003463356661890016,903.3550184697131,114.05029523037933,1.027326126453939,1.1450366896488322
55519,58923.58502585,100,3620.379598358972,-0.0062891278207156676,-0.0027898410646131078,903.3328931726406,114.08148463697194,1.02890055133682,1.1254989279293606
55520,58923.58588517,100,3620.379598358972,-0.007812771380351413,-0.004081750333490453,903.3039621605985,114.06438364539326,1.026306379699016,1.1320763810224188
55521,58923.58670971,100,3620.379598358972,-0.0023211141783906486,-0.0016940416538699932,903.3322833702924,114.09243088873427,1.0334867195080548,1.141544974075316
55522,58923.58755218,100,3620.379598358972,0.0011711192391206104,-0.0011633525278050838,903.2946977856436,114.05242328646113,1.036566532933263,1.1521892311149515
55523,58923.58837298,100,3620.379598358972,-0.0016605578946601307,-0.00228966728037705,903.3212267156035,114.03273626432406,1.0320035306953168,1.1445342698986538
55705,58924.54365178,100,3620.379598358972,-0.01812675143859732,-0.01355646643897257,903.1921260078284,114.0826177859119,1.0153795875436362,1.133329858455868
